ID,age,gender,sent,labels,topic,tokens,clean_text,word_counts
210,30,F,"The bible says a relationship is between a man and a woman, not a woman and a woman or a man and a man. It's an abolishment for two of the same sex people to get married. It's shameful to this country and to our God to allow this to happen. It's not right for two men or two woman to be kissing or in any type of relationship together. It's not normal and this is a new trend that has been happening. The fact two women and two men cannot create babies should be another reason to convince people that it's not right or normal. If it was they would be able to make a baby naturally, but they cannot. Gay marriage needs to be illegal because it's teaching our kids that this immorality is okay and I do not accept it. It's disgusting and not right. It's a mental illness that needs to be treated with therapy and medication. They need to be put in the hospital to cure them of this disease. They do not deserve the same rights as real married people because it's not a real marriage. They are not mentally capable or in the right place to be making these decisions because our God tells us this is not love and this is not moral.",deceptive,Gay Marriage,the bible says a relationship is between a man and a woman not a woman and a woman or a man and a man it 's an abolishment for two of the same sex people to get married it 's shameful to this country and to our god to allow this to happen it 's not right for two men or two woman to be kissing or in any type of relationship together it 's not normal and this is a new trend that has been happening the fact two women and two men can not create babies should be another reason to convince people that it 's not right or normal if it was they would be able to make a baby naturally but they can not gay marriage needs to be illegal because it 's teaching our kids that this immorality is okay and i do not accept it it 's disgusting and not right it 's a mental illness that needs to be treated with therapy and medication they need to be put in the hospital to cure them of this disease they do not deserve the same rights as real married people because it 's not a real marriage they are not mentally capable or in the right place to be making these decisions because our god tells us this is not love and this is not moral,bible say relationship man woman woman woman man man abolishment sex people marry shameful country god allow happen right man woman kiss type relationship normal new trend happen fact woman man create baby reason convince people right normal able baby naturally gay marriage need illegal teach kid immorality okay accept disgusting right mental illness need treat therapy medication need hospital cure disease deserve right real married people real marriage mentally capable right place make decision god tell love moral,232
210,30,F,"This is a country full of people from all over the world, a melting pot is what they called it during school and we all came or at least our families did from somewhere. It's insane that we are going to even start to become stricter on migrants from other countries. It's even more crazy we want to build a wall to keep them out or stop them from coming to our country. This country was founded as a place for all people, all races, all religions and all colors, but now it's only for the superior and those superior are all the white powerful men that run this country. We should continue to allow all migrants to enter our country, documented or not documented because this is the land of free.",truthful,Migration,this is a country full of people from all over the world a melting pot is what they called it during school and we all came or at least our families did from somewhere it 's insane that we are going to even start to become stricter on migrants from other countries it 's even more crazy we want to build a wall to keep them out or stop them from coming to our country this country was founded as a place for all people all races all religions and all colors but now it 's only for the superior and those superior are all the white powerful men that run this country we should continue to allow all migrants to enter our country documented or not documented because this is the land of free,country people world melting pot call school come family insane go start strict migrant country crazy want build wall stop come country country found place people race religion color superior superior white powerful man run country continue allow migrant enter country document document land free,135
210,30,F,There is no reason why the legalization of cannabis should not be happening in all 50 states because this is not an addicting drug. This drug is legalized can bring in a lot of money taxed for the United States and it can also go to help a lot of people with medical issues. It has been proven to help reduce pain especially for those in cancer treatment and if monitored and used correctly this can be a great way of keeping people out of pain. It also allows our jail systems to be less full with people there on cannabis activity which is insane. The legalization will allow people to continue to use this drug in a legal and financially beneficial way for the USA.,truthful,Cannabis Legalization,there is no reason why the legalization of cannabis should not be happening in all 50 states because this is not an addicting drug this drug is legalized can bring in a lot of money taxed for the united states and it can also go to help a lot of people with medical issues it has been proven to help reduce pain especially for those in cancer treatment and if monitored and used correctly this can be a great way of keeping people out of pain it also allows our jail systems to be less full with people there on cannabis activity which is insane the legalization will allow people to continue to use this drug in a legal and financially beneficial way for the usa,reason legalization cannabis happen 50 state addict drug drug legalize bring lot money tax united states help lot people medical issue prove help reduce pain especially cancer treatment monitor correctly great way keep people pain allow jail system people cannabis activity insane legalization allow people continue use drug legal financially beneficial way usa,126
211,44,M,"Abortion should be legal and remain up to the woman if she chooses to perform an abortion. It is of no right of anyone else on whether someone is ready, willing, or capable of taking care of another human being. With that being said, the world is already over populated and a baby put up for adoption does not guarantee it won't end up in the system for the rest of it's life.",truthful,Abortion,abortion should be legal and remain up to the woman if she chooses to perform an abortion it is of no right of anyone else on whether someone is ready willing or capable of taking care of another human being with that being said the world is already over populated and a baby put up for adoption does not guarantee it wo n't end up in the system for the rest of it 's life,abortion legal remain woman choose perform abortion right ready willing capable take care human say world populated baby adoption guarantee will end system rest life,75
211,44,M,If someone is suffering from a terminal illness than they should continue to suffer. There is nothing better for the economy than rising medical costs and having family members watch a loved one die slowly.,deceptive,Euthanasia,if someone is suffering from a terminal illness than they should continue to suffer there is nothing better for the economy than rising medical costs and having family members watch a loved one die slowly,suffer terminal illness continue suffer well economy rise medical cost have family member watch loved die slowly,35
211,44,M,Marriage should be between and man and a woman only. Gay marriage puts a hurt on our economy by allowing the same privileges married people get.,deceptive,Gay Marriage,marriage should be between and man and a woman only gay marriage puts a hurt on our economy by allowing the same privileges married people get,marriage man woman gay marriage put hurt economy allow privilege marry people,26
211,44,M,"Anyone who chooses to enter this country should do so legally and go through the appropriate steps, education, and tests.",truthful,Migration,anyone who chooses to enter this country should do so legally and go through the appropriate steps education and tests,choose enter country legally appropriate step education test,20
211,44,M,"Cannabis should be legalized, not only for medical reasons, but for social entertainment the same as alcohol. Cannabis is much safer and healthier than other legal drugs and alcohol.",truthful,Cannabis Legalization,cannabis should be legalized not only for medical reasons but for social entertainment the same as alcohol cannabis is much safer and healthier than other legal drugs and alcohol,cannabi legalize medical reason social entertainment alcohol cannabi safe healthy legal drug alcohol,29
212,46,M,"I am not in favor of abortion in most cases. This is a life that you are taking if you choose to terminate. If you are responsible enough to have sex, then you should be responsible enough to create a life and support it. Only in extreme cases of rape or severe health risks would I even consider abortion. Our major function as humans are to create life and I would never want to see that discarded. We should always focus our efforts on pro-life for all humans. There is a place in this world for everyone.",truthful,Abortion,i am not in favor of abortion in most cases this is a life that you are taking if you choose to terminate if you are responsible enough to have sex then you should be responsible enough to create a life and support it only in extreme cases of rape or severe health risks would i even consider abortion our major function as humans are to create life and i would never want to see that discarded we should always focus our efforts on pro life for all humans there is a place in this world for everyone,favor abortion case life take choose terminate responsible sex responsible create life support extreme case rape severe health risk consider abortion major function human create life want discard focus effort pro life human place world,98
212,46,M,"The right to kill yourself should be legal. I don't think you need a government or doctor to tell you what to choose. You have the right to end your life at any time and there should be no consequences. This is just part of free will and the right to choose. If you have a terminal illness and see no hopes of recovering, this might be your only solution to being out of pain and agony. It should be legal in every state. It is a lot cheaper than trying to find a cure for a disease.",deceptive,Euthanasia,the right to kill yourself should be legal i do n't think you need a government or doctor to tell you what to choose you have the right to end your life at any time and there should be no consequences this is just part of free will and the right to choose if you have a terminal illness and see no hopes of recovering this might be your only solution to being out of pain and agony it should be legal in every state it is a lot cheaper than trying to find a cure for a disease,right kill legal think need government doctor tell choose right end life time consequence free right choose terminal illness hope recover solution pain agony legal state lot cheap try find cure disease,99
212,46,M,"Gay marriage is a great thing. I think you should be able to marry whoever you want to. If 2 men or 2 woman want to be together legally, marriage is the answer. Marriage is just a written contract that binds 2 people together in the eyes of the law. It is no different than forming a company partnership and should be treated as such. I am all for this right to be married in any compacity",deceptive,Gay Marriage,gay marriage is a great thing i think you should be able to marry whoever you want to if 2 men or 2 woman want to be together legally marriage is the answer marriage is just a written contract that binds 2 people together in the eyes of the law it is no different than forming a company partnership and should be treated as such i am all for this right to be married in any compacity,gay marriage great thing think able marry want 2 man 2 woman want legally marriage answer marriage write contract bind 2 people eye law different form company partnership treat right marry compacity,77
212,46,M,I believe we are a nation of migrants and migration is a positive aspect when it is performed legally. I feel everyone should be able to go where they can find the best wages or living environment for themselves and their families. Legal migration is a must as we make a footprint on this earth and we need to be accountable for that through proper identification. Our country was founded on migration over the last several hundred years. I think its a win win proposition for all if its done legally and responsibly.,truthful,Migration,i believe we are a nation of migrants and migration is a positive aspect when it is performed legally i feel everyone should be able to go where they can find the best wages or living environment for themselves and their families legal migration is a must as we make a footprint on this earth and we need to be accountable for that through proper identification our country was founded on migration over the last several hundred years i think its a win win proposition for all if its done legally and responsibly,believe nation migrant migration positive aspect perform legally feel able find good wage living environment family legal migration footprint earth need accountable proper identification country found migration year think win win proposition legally responsibly,93
212,46,M,"I believe legal cannabis is good for many people to be able to enjoy the effects which is no different than alcohol. As long as it is regulated for safety in some form, it is a positive proposition. For those with chronic health pains, it is a very healthy alternative than to pain killers. I think it is much less addictive and controllable. As any drug though, consumer use responsibility is a big factor. I think people should be able to determine if cannabis is right for them and not the government.",truthful,Cannabis Legalization,i believe legal cannabis is good for many people to be able to enjoy the effects which is no different than alcohol as long as it is regulated for safety in some form it is a positive proposition for those with chronic health pains it is a very healthy alternative than to pain killers i think it is much less addictive and controllable as any drug though consumer use responsibility is a big factor i think people should be able to determine if cannabis is right for them and not the government,believe legal cannabis good people able enjoy effect different alcohol long regulate safety form positive proposition chronic health pain healthy alternative pain killer think addictive controllable drug consumer use responsibility big factor think people able determine cannabis right government,92
213,20,M,"Abortion is a tricky topic. At times I understand both sides when it comes to Pro-life and Pro-choice. Of course I want each baby to have an opportunity at life but the circumstances are not always going to be fair for that child. Many say that if you don't want it just give birth and put it up for adoption. But that life isn't of any quality, thousands of kids are stuck within those systems and will never find a way out to say that these children are given more from this is debate-ably not true. Though this option would still provide them with a chance on life. This is all in respect to that child not even concerning the woman and what happened to get to her current situation to begin with. Many women find themselves victims of rape or men who do not own up to the responsibility resulting in an unfair decision for these women.",truthful,Abortion,abortion is a tricky topic at times i understand both sides when it comes to pro life and pro choice of course i want each baby to have an opportunity at life but the circumstances are not always going to be fair for that child many say that if you do n't want it just give birth and put it up for adoption but that life is n't of any quality thousands of kids are stuck within those systems and will never find a way out to say that these children are given more from this is debate ably not true though this option would still provide them with a chance on life this is all in respect to that child not even concerning the woman and what happened to get to her current situation to begin with many women find themselves victims of rape or men who do not own up to the responsibility resulting in an unfair decision for these women,abortion tricky topic time understand side come pro life pro choice course want baby opportunity life circumstance go fair child want birth adoption life quality thousand kid stick system find way child give debate ably true option provide chance life respect child concern woman happen current situation begin woman find victim rape man responsibility result unfair decision woman,163
213,20,M,"Euthanasia should not be allowed simply because the patients are not in there right-mind. These individuals are going through extreme moments of anxiety causing a temporary insanity leading them to believe that they have the rightful decision to murder them self through medicine. No matter how ill, it should never be allowed to assist a person in their own suicide. These people should take medicine that they are given and spend each and every moment with the loved ones that have been there to support them through the entirety. It is absolutely, astonishing that this principle and simple morale is not already deemed the norm within our society.",deceptive,Euthanasia,euthanasia should not be allowed simply because the patients are not in there right mind these individuals are going through extreme moments of anxiety causing a temporary insanity leading them to believe that they have the rightful decision to murder them self through medicine no matter how ill it should never be allowed to assist a person in their own suicide these people should take medicine that they are given and spend each and every moment with the loved ones that have been there to support them through the entirety it is absolutely astonishing that this principle and simple morale is not already deemed the norm within our society,euthanasia allow simply patient right mind individual go extreme moment anxiety cause temporary insanity lead believe rightful decision murder self medicine matter ill allow assist person suicide people medicine give spend moment love one support entirety absolutely astonishing principle simple morale deem norm society,109
213,20,M,"Gay Marriage is absolutely horrid, there is no one in there right mind that would think that this collaboration between man and man or women and women is okay. Jesus Christ, our Lord and Savior did not die on the cross for a bunch of Gay people to marry each other. As the story goes in Adam and Eve, let me state that again, Adam and Eve, not Adam and STEVE, a marriage should be held between a man and a woman. It does not matter how you feel about the other individuals it is simply incorrect for Gay Marriage to exist and it is simple as that there are no if, ands, buts, or ors. No one should be forced to witness these absurd pairing showing affection in public place no matter what and the law on this should be overturned.",deceptive,Gay Marriage,gay marriage is absolutely horrid there is no one in there right mind that would think that this collaboration between man and man or women and women is okay jesus christ our lord and savior did not die on the cross for a bunch of gay people to marry each other as the story goes in adam and eve let me state that again adam and eve not adam and steve a marriage should be held between a man and a woman it does not matter how you feel about the other individuals it is simply incorrect for gay marriage to exist and it is simple as that there are no if ands buts or ors no one should be forced to witness these absurd pairing showing affection in public place no matter what and the law on this should be overturned,gay marriage absolutely horrid right mind think collaboration man man woman woman okay jesus christ lord savior die cross bunch gay people marry story go adam eve let state adam eve adam steve marriage hold man woman matter feel individual simply incorrect gay marriage exist simple and but or force witness absurd pairing showing affection public place matter law overturn,142
213,20,M,"Immigration is another issue that many feel expressive about rather than just taking time to talk and think it over. Never should illegal immigration be seen as a good thing. You wouldn't let anyone freely walk into your home at any given moment so why your country? This is not to say that our current way of doing things is okay but we should always secure our borders, not to the extent of a wall which I find preposterous but to a certain degree. In order for this to be okay, we must first lighten up the waiting time and difficulty of obtaining legal citizenship within our country. The tests given to immigrants is beyond unfair as many Americans would fail if not a majority.",truthful,Migration,immigration is another issue that many feel expressive about rather than just taking time to talk and think it over never should illegal immigration be seen as a good thing you would n't let anyone freely walk into your home at any given moment so why your country this is not to say that our current way of doing things is okay but we should always secure our borders not to the extent of a wall which i find preposterous but to a certain degree in order for this to be okay we must first lighten up the waiting time and difficulty of obtaining legal citizenship within our country the tests given to immigrants is beyond unfair as many americans would fail if not a majority,immigration issue feel expressive take time talk think illegal immigration see good thing let freely walk home give moment country current way thing okay secure border extent wall find preposterous certain degree order okay lighten waiting time difficulty obtain legal citizenship country test give immigrant unfair americans fail majority,126
213,20,M,"Cannabis has led the way for incarceration for far too long and is clearly just a way to hold down those that belong to impoverished communities, especially African-American. To deny this is to deny blunt facts, just as Ronald Reagan and Bill Clinton admitted to the phony war-on-drugs that began with the so called, ""crack babies."" It is unjust to have such harsh punishment on cannabis when it leaves no harm to any of those around it. This is not to say it doesn't harm the individual smoker but it is no worse than cigarettes people smoke on the streets today. Once the government finds a way to tax Cannabis they will have no issue legalizing it as they have already begun to do in several states, hopefully many wrongfully convicted will be released once done.",truthful,Cannabis Legalization,cannabis has led the way for incarceration for far too long and is clearly just a way to hold down those that belong to impoverished communities especially african american to deny this is to deny blunt facts just as ronald reagan and bill clinton admitted to the phony war on drugs that began with the so called crack babies it is unjust to have such harsh punishment on cannabis when it leaves no harm to any of those around it this is not to say it does n't harm the individual smoker but it is no worse than cigarettes people smoke on the streets today once the government finds a way to tax cannabis they will have no issue legalizing it as they have already begun to do in several states hopefully many wrongfully convicted will be released once done,cannabis lead way incarceration far long clearly way hold belong impoverished community especially african american deny deny blunt fact ronald reagan bill clinton admit phony war drug begin call crack baby unjust harsh punishment cannabis leave harm harm individual smoker bad cigarette people smoke street today government find way tax cannabis issue legalize begin state hopefully wrongfully convict release,140
214,37,F,"Regarding abortion, I lean toward being pro-life. I feel that life matters, and that unborn babies are entitled to that life just as much as those that are already here. However...I also understand that there are circumstances in which abortion may be necessary, as in the case of a medical condition affecting the mother and/or baby, and I think that it's important for parents to have the option available to them in those situations. I also believe that, no matter how people feel, abortion will exist, and that our responsibility is to create a system in which it isn't deemed necessary as often (better sex education, more access to birth control), and to make sure it's done safely when it happens.",truthful,Abortion,regarding abortion i lean toward being pro life i feel that life matters and that unborn babies are entitled to that life just as much as those that are already here however i also understand that there are circumstances in which abortion may be necessary as in the case of a medical condition affecting the mother and/or baby and i think that it 's important for parents to have the option available to them in those situations i also believe that no matter how people feel abortion will exist and that our responsibility is to create a system in which it is n't deemed necessary as often better sex education more access to birth control and to make sure it 's done safely when it happens,abortion lean pro life feel life matter unborn baby entitle life understand circumstance abortion necessary case medical condition affect mother and/or baby think important parent option available situation believe matter people feel abortion exist responsibility create system deem necessary well sex education access birth control sure safely happen,126
214,37,F,"Euthanasia is completely wrong; to take one's own life, for any reason, is weak and selfish. You are robbing your loved ones of their friend and/or family member, and you are missing out on all of the wonderful things that life still has in store for you. Doctors don't know everything, and you never know when a cure for whatever ails you may be discovered or further developed. Furthermore, to claim you want to spare your family the pain of seeing you in a diminished state is self-centered; caring for a sick loved one is a privilege and builds individual strength.",deceptive,Euthanasia,euthanasia is completely wrong to take one 's own life for any reason is weak and selfish you are robbing your loved ones of their friend and/or family member and you are missing out on all of the wonderful things that life still has in store for you doctors do n't know everything and you never know when a cure for whatever ails you may be discovered or further developed furthermore to claim you want to spare your family the pain of seeing you in a diminished state is self centered caring for a sick loved one is a privilege and builds individual strength,euthanasia completely wrong life reason weak selfish rob loved one friend and/or family member miss wonderful thing life store doctor know know cure ail discover develop furthermore claim want spare family pain see diminished state self center care sick love privilege build individual strength,104
214,37,F,"Gay marriage is an abomination to God and is destroying the foundation of legitimate man/woman marriages. Being gay is a sin, and to allow them to be legally married is condoning and celebrating that sickness rather than weeding it out as we should be doing. Instead of allowing gays to be married, we should be working harder to help them heal and accept that their condition is unnatural. If they are allowed to get married, children will grow up believing that it's ok and it will destroy our society.",deceptive,Gay Marriage,gay marriage is an abomination to god and is destroying the foundation of legitimate man woman marriages being gay is a sin and to allow them to be legally married is condoning and celebrating that sickness rather than weeding it out as we should be doing instead of allowing gays to be married we should be working harder to help them heal and accept that their condition is unnatural if they are allowed to get married children will grow up believing that it 's ok and it will destroy our society,gay marriage abomination god destroy foundation legitimate man woman marriage gay sin allow legally marry condone celebrate sickness weed instead allow gay marry work hard help heal accept condition unnatural allow married child grow believe ok destroy society,91
214,37,F,"For the most part, I feel that migrants should be welcome. All Americans (aside from Native Americans) descended from migrants; I don't think we have the right to tell anyone that they can't come here. I also feel that people should strive to help each other; if migrants are coming here in search of a better life, why not help them achieve that instead of leaving them to suffer? I think the claims that most migrants are violent drug dealers and gang members are completely ridiculous; America breeds plenty of its own violent drug dealers.",truthful,Migration,for the most part i feel that migrants should be welcome all americans aside from native americans descended from migrants i do n't think we have the right to tell anyone that they ca n't come here i also feel that people should strive to help each other if migrants are coming here in search of a better life why not help them achieve that instead of leaving them to suffer i think the claims that most migrants are violent drug dealers and gang members are completely ridiculous america breeds plenty of its own violent drug dealers,feel migrant welcome americans aside native americans descend migrant think right tell come feel people strive help migrant come search well life help achieve instead leave suffer think claim migrant violent drug dealer gang member completely ridiculous america breed plenty violent drug dealer,97
214,37,F,"I believe cannabis should be legalized, as I feel its effects are no different (and perhaps even safer) than those of alcohol or tobacco. It also provides many healthy benefits, and can help to boost the economy. Among other things, money made from legalizing cannabis can be used to strengthen community infrastructures and provide more funding for schools. Furthermore, though cannabis is considered relatively safe, selling it legally will mean the product will have to pass certain safety guidelines, which will (theoretically) diminish cases of people being adversely affected because it's mixed with something harmful.",truthful,Cannabis Legalization,i believe cannabis should be legalized as i feel its effects are no different and perhaps even safer than those of alcohol or tobacco it also provides many healthy benefits and can help to boost the economy among other things money made from legalizing cannabis can be used to strengthen community infrastructures and provide more funding for schools furthermore though cannabis is considered relatively safe selling it legally will mean the product will have to pass certain safety guidelines which will theoretically diminish cases of people being adversely affected because it 's mixed with something harmful,believe cannabi legalize feel effect different safe alcohol tobacco provide healthy benefit help boost economy thing money legalize cannabis strengthen community infrastructure provide funding school furthermore cannabis consider relatively safe sell legally mean product pass certain safety guideline theoretically diminish case people adversely affect mix harmful,96
215,27,F,"Abortion is something that should be legal and available to women who seek it out. These should be performed infrequently and appropriately. Most importantly, women are in control of their bodies and should be allowed to make the decisions that are right for them. If abortions are available and easily accessible, women will be put into fewer dangerous situations. Alongside efforts to make abortion available there should be a redoubled effort to make contraceptive care available, including comprehensive options at low to no cost to all women, regardless of insurance status.",truthful,Abortion,abortion is something that should be legal and available to women who seek it out these should be performed infrequently and appropriately most importantly women are in control of their bodies and should be allowed to make the decisions that are right for them if abortions are available and easily accessible women will be put into fewer dangerous situations alongside efforts to make abortion available there should be a redoubled effort to make contraceptive care available including comprehensive options at low to no cost to all women regardless of insurance status,abortion legal available woman seek perform infrequently appropriately importantly woman control body allow decision right abortion available easily accessible woman few dangerous situation alongside effort abortion available redoubled effort contraceptive care available include comprehensive option low cost woman regardless insurance status,91
215,27,F,"Nobody should be able to determine what happens to their body. We must avoid death at all costs, even if staying alive is an exclusively terrible and unreasonably expensive pursuit. God put us on the earth and taking ourselves out of it is disrespectful to Him. We should do everything we can to prolong people's suffering against their will.",deceptive,Euthanasia,nobody should be able to determine what happens to their body we must avoid death at all costs even if staying alive is an exclusively terrible and unreasonably expensive pursuit god put us on the earth and taking ourselves out of it is disrespectful to him we should do everything we can to prolong people 's suffering against their will,able determine happen body avoid death cost stay alive exclusively terrible unreasonably expensive pursuit god earth take disrespectful prolong people suffer,60
215,27,F,"Marriage was created to be between a breeding pair of humans in order to create the masses that would follow orders and support capitalism. If we allow people to be happy they may begin to get ideas and revolution may ensue. That is far too dangerous. Society should not be thought of as accepting of people's differences. We have all agreed that gay people are worse than straight people, so we must display that in our laws regarding marriage as well as the way we treat them on a day to day basis.",deceptive,Gay Marriage,marriage was created to be between a breeding pair of humans in order to create the masses that would follow orders and support capitalism if we allow people to be happy they may begin to get ideas and revolution may ensue that is far too dangerous society should not be thought of as accepting of people 's differences we have all agreed that gay people are worse than straight people so we must display that in our laws regarding marriage as well as the way we treat them on a day to day basis,marriage create breeding pair human order create masse follow order support capitalism allow people happy begin idea revolution ensue far dangerous society think accept people difference agree gay people bad straight people display law marriage way treat day day basis,94
215,27,F,"Migrants do not pose the threat that we have been told they do. Jobs are not being stolen from citizens, and this is not a main source of crime that we should be concerned about. Our current laws on immigration are racist. We should reconsider our real goals and values as well as our roots as a nation.",truthful,Migration,migrants do not pose the threat that we have been told they do jobs are not being stolen from citizens and this is not a main source of crime that we should be concerned about our current laws on immigration are racist we should reconsider our real goals and values as well as our roots as a nation,migrant pose threat tell job steal citizen main source crime concern current law immigration racist reconsider real goal value root nation,58
215,27,F,"This is not a drug that young people should use, but for adults it seems that it would be better for Cannabis to be legal. Our prison system should not be filled with people there for drug offenses related to cannabis. Furthermore, legalization allows for regulation to ensure that people who are using cannabis can do so safely. More research can also be done to determine other safety concerns and long term effects.",truthful,Cannabis Legalization,this is not a drug that young people should use but for adults it seems that it would be better for cannabis to be legal our prison system should not be filled with people there for drug offenses related to cannabis furthermore legalization allows for regulation to ensure that people who are using cannabis can do so safely more research can also be done to determine other safety concerns and long term effects,drug young people use adult well cannabis legal prison system fill people drug offense relate cannabi furthermore legalization allow regulation ensure people cannabis safely research determine safety concern long term effect,73
216,55,F,I believe it;s a womens decision. I feel in cases of sexual assault people should be more understanding. I believe it is ok til the baby has hit  certain developments. I don;t believe the father's should have a say.,truthful,Abortion,i believe it;s a womens decision i feel in cases of sexual assault people should be more understanding i believe it is ok til the baby has hit certain developments i don;t believe the father 's should have a say,believe it;s women decision feel case sexual assault people understanding believe ok til baby hit certain development don;t believe father,40
216,55,F,I think if someone is terminal they are not thinking right to make that decision. We are humans not an animal. I think the person who performs that should face murder charges. I just personally feel it is taking another's life.,deceptive,Euthanasia,i think if someone is terminal they are not thinking right to make that decision we are humans not an animal i think the person who performs that should face murder charges i just personally feel it is taking another 's life,think terminal think right decision human animal think person perform face murder charge personally feel take life,42
216,55,F,I just think it's wrong. God did not intend to have Adam and Steve. They can't have children naturally together so they are  not like real married people. I think they made too big of a deal over being married when it's really not natural.,deceptive,Gay Marriage,i just think it 's wrong god did not intend to have adam and steve they ca n't have children naturally together so they are not like real married people i think they made too big of a deal over being married when it 's really not natural,think wrong god intend adam steve child naturally like real married people think big deal marry natural,48
216,55,F,I think they should not be allowed to cross the border and live here. I think they take jobs away from the people who are citizens. I feel our government supports them way to much food stamps housing etc.,truthful,Migration,i think they should not be allowed to cross the border and live here i think they take jobs away from the people who are citizens i feel our government supports them way to much food stamps housing etc,think allow cross border live think job away people citizen feel government support way food stamp housing etc,39
216,55,F,I think it should be legalized everywhere. I also think it should be legalized on the federal level. I don't believe cannabis cause a lot of problems like other drugs do. I think it also has many medicinal purposes.,truthful,Cannabis Legalization,i think it should be legalized everywhere i also think it should be legalized on the federal level i do n't believe cannabis cause a lot of problems like other drugs do i think it also has many medicinal purposes,think legalize think legalize federal level believe cannabis cause lot problem like drug think medicinal purpose,40
217,32,M,Abortion is a morally correct option. It means that a child is not born into a world that cannot take care of it. It is also important for the safety of the mother. It is not murder to abort a fetus.,truthful,Abortion,abortion is a morally correct option it means that a child is not born into a world that can not take care of it it is also important for the safety of the mother it is not murder to abort a fetus,abortion morally correct option mean child bear world care important safety mother murder abort fetus,42
217,32,M,Euthanasia is immoral and against the plan of God. It is murder. Killing another person is never acceptable.,deceptive,Euthanasia,euthanasia is immoral and against the plan of god it is murder killing another person is never acceptable,euthanasia immoral plan god murder kill person acceptable,18
217,32,M,Gay marriage is wrong. They will go to hell. Marriage is between a man and a woman and it should not be allowed.,deceptive,Gay Marriage,gay marriage is wrong they will go to hell marriage is between a man and a woman and it should not be allowed,gay marriage wrong hell marriage man woman allow,23
217,32,M,"Migrants should be vetted and welcomed into the country if they are trustworthy, honest people. Bad immigrants, and illegal immigrants should not be allowed into the country. Legal immigrants should be welcomed with more respect.",truthful,Migration,migrants should be vetted and welcomed into the country if they are trustworthy honest people bad immigrants and illegal immigrants should not be allowed into the country legal immigrants should be welcomed with more respect,migrant vet welcome country trustworthy honest people bad immigrant illegal immigrant allow country legal immigrant welcome respect,35
217,32,M,Cannibals should be legalized. It is healthier than alcohol and the taxes that come from its sale would benefit the country. As long as laws were enforced like DUI we would be in a better world.,truthful,Cannabis Legalization,cannibals should be legalized it is healthier than alcohol and the taxes that come from its sale would benefit the country as long as laws were enforced like dui we would be in a better world,cannibal legalize healthy alcohol taxis come sale benefit country long law enforce like dui well world,36
218,47,F,"I believe that women should have the right to choose whether or not to have an abortion. I feel that there is a lot of pressure from men since abortion was legalized to have children born out of wedlock aborted. I recall as a younger woman, men tried to convince me that if I became pregnant then I would have to have an abortion. It made me feel like less than a human being, like I wasn't good enough to have their child. I also felt as a younger woman that women should have the right to decide if they want to have a baby or not. Now, as a childless woman, I think that babies should be brought to term. However, I recognize that there are mitigating circumstances -- potential harm to the mother during birth, a girl too young to have a child, potential harm to the baby, rape, incest, or pregnancy obtained through other measures. Even though I would not have and never have had an abortion myself, I would not tell other women they cannot. It is their choice to decide what to do with their bodies.",truthful,Abortion,i believe that women should have the right to choose whether or not to have an abortion i feel that there is a lot of pressure from men since abortion was legalized to have children born out of wedlock aborted i recall as a younger woman men tried to convince me that if i became pregnant then i would have to have an abortion it made me feel like less than a human being like i was n't good enough to have their child i also felt as a younger woman that women should have the right to decide if they want to have a baby or not now as a childless woman i think that babies should be brought to term however i recognize that there are mitigating circumstances potential harm to the mother during birth a girl too young to have a child potential harm to the baby rape incest or pregnancy obtained through other measures even though i would not have and never have had an abortion myself i would not tell other women they can not it is their choice to decide what to do with their bodies,believe woman right choose abortion feel lot pressure man abortion legalize child bear wedlock abort recall young woman man try convince pregnant abortion feel like human like good child feel young woman woman right decide want baby childless woman think baby bring term recognize mitigate circumstance potential harm mother birth girl young child potential harm baby rape incest pregnancy obtain measure abortion tell woman choice decide body,192
